"method","eta_setting","rep","param","truth","mean","sd","q025","q975","bias","abs_bias","covered"
"Proposed Method (ADVI)",2.8,37,"beta5",-5,-5.46686356,0.488887579743394,-6.3710485,-4.5111835,-0.46686356,0.46686356,TRUE
"Proposed Method (ADVI)",2.8,37,"beta6",0,-0.26705226542,0.174549883493572,-0.617752,0.0470582049999997,-0.26705226542,0.26705226542,TRUE
"Proposed Method (ADVI)",2.8,37,"beta7",0,-0.005876923599,0.188110707796813,-0.375241325,0.351404725,-0.005876923599,0.005876923599,TRUE
"Proposed Method (ADVI)",2.8,37,"beta8",0,0.191527286468,0.178059348379159,-0.164502925,0.54281975,0.191527286468,0.191527286468,TRUE
"Proposed Method (ADVI)",2.8,37,"beta9",0,-0.012006333162,0.170235223128764,-0.36008965,0.315020625,-0.012006333162,0.012006333162,TRUE
"Proposed Method (ADVI)",2.8,37,"beta10",0,-0.27309651572,0.165614198855538,-0.597366525,0.06117369,-0.27309651572,0.27309651572,TRUE
"Proposed Method (ADVI)",2.8,37,"beta11",0,-0.311416649763,0.172645897610519,-0.639073425,0.020979325,-0.311416649763,0.311416649763,TRUE
"Proposed Method (ADVI)",2.8,37,"beta12",0,0.317785365356,0.180580188637863,-0.053160735,0.6816713,0.317785365356,0.317785365356,TRUE
"Proposed Method (ADVI)",2.8,37,"beta13",0,0.21813372344,0.181679853867298,-0.12145805,0.5968128,0.21813372344,0.21813372344,TRUE
"Proposed Method (ADVI)",2.8,37,"beta14",0,0.011841714789,0.153252281703381,-0.290647875,0.300607075,0.011841714789,0.011841714789,TRUE
"Proposed Method (ADVI)",2.8,37,"beta15",0,-0.321348123168,0.169113885808029,-0.655871575,0.0110544874999999,-0.321348123168,0.321348123168,TRUE
"Proposed Method (ADVI)",2.8,37,"beta16",0,-0.0989317882058,0.161240802825174,-0.4037833,0.221194075,-0.0989317882058,0.0989317882058,TRUE
"Proposed Method (ADVI)",2.8,37,"beta17",0,0.15043229038,0.18072303878444,-0.194083725,0.526025,0.15043229038,0.15043229038,TRUE
"Proposed Method (ADVI)",2.8,37,"beta18",0,-0.03209026283,0.17686063218974,-0.383030425,0.312386075,-0.03209026283,0.03209026283,TRUE
"Proposed Method (ADVI)",2.8,37,"beta19",0,-0.008135764554,0.153597693839021,-0.321404975,0.287582375,-0.008135764554,0.008135764554,TRUE
"Proposed Method (ADVI)",2.8,37,"beta20",0,-0.006716541434,0.16502703579075,-0.3263463,0.314710725,-0.006716541434,0.006716541434,TRUE
"Proposed Method (ADVI)",2.8,37,"eta",2.8,3.04229441,0.37706732540269,2.35617925,3.7968365,0.24229441,0.24229441,TRUE
"Naive Method (ADVI)",2.8,38,"beta1",1,0.825628562649,0.432021320251034,-0.0262955975,1.65952875,-0.174371437351,0.174371437351,TRUE
"Naive Method (ADVI)",2.8,38,"beta2",2,-0.261738610992,0.690717341699459,-1.5811335,1.07521225,-2.261738610992,2.261738610992,FALSE
"Naive Method (ADVI)",2.8,38,"beta3",3,0.77980880105,0.689240892754366,-0.609110975,2.13059875,-2.22019119895,2.22019119895,FALSE
"Naive Method (ADVI)",2.8,38,"beta4",-4,-1.9094312594,0.630608016124458,-3.14140775,-0.717496,2.0905687406,2.0905687406,FALSE
"Naive Method (ADVI)",2.8,38,"beta5",-5,-2.090354755,0.735634562604725,-3.5811885,-0.600822875,2.909645245,2.909645245,FALSE
"Naive Method (ADVI)",2.8,38,"beta6",0,-1.018939577228,0.652780676752755,-2.3347405,0.264826625,-1.018939577228,1.018939577228,TRUE
"Naive Method (ADVI)",2.8,38,"beta7",0,0.038399557218,0.398086312661452,-0.725624075,0.81497865,0.038399557218,0.038399557218,TRUE
"Naive Method (ADVI)",2.8,38,"beta8",0,-0.02092002311,0.414025609936865,-0.85021745,0.8061097,-0.02092002311,0.02092002311,TRUE
"Naive Method (ADVI)",2.8,38,"beta9",0,0.509620111201,0.612982918728481,-0.6565875,1.66772925,0.509620111201,0.509620111201,TRUE
"Naive Method (ADVI)",2.8,38,"beta10",0,-0.254137074529,0.394317359508295,-1.066346,0.488760375,-0.254137074529,0.254137074529,TRUE
"Naive Method (ADVI)",2.8,38,"beta11",0,-0.58428905193,0.598574010638738,-1.7529395,0.55027065,-0.58428905193,0.58428905193,TRUE
"Naive Method (ADVI)",2.8,38,"beta12",0,0.244478217803,0.481473389407023,-0.74718315,1.146844,0.244478217803,0.244478217803,TRUE
"Naive Method (ADVI)",2.8,38,"beta13",0,0.2623345074,0.400555368039727,-0.5126343,1.04946,0.2623345074,0.2623345074,TRUE
"Naive Method (ADVI)",2.8,38,"beta14",0,1.137684772188,0.701228411559602,-0.241032075,2.5264805,1.137684772188,1.137684772188,TRUE
"Naive Method (ADVI)",2.8,38,"beta15",0,0.98857674242,0.577675110121141,-0.119917975,2.11140125,0.98857674242,0.98857674242,TRUE
"Naive Method (ADVI)",2.8,38,"beta16",0,0.304054572993,0.480948065688466,-0.646326725,1.21153975,0.304054572993,0.304054572993,TRUE
"Naive Method (ADVI)",2.8,38,"beta17",0,0.942724060051,0.660878208092856,-0.4134891,2.212138,0.942724060051,0.942724060051,TRUE
"Naive Method (ADVI)",2.8,38,"beta18",0,0.21346416129,0.425836558413353,-0.59758315,1.04037,0.21346416129,0.21346416129,TRUE
"Naive Method (ADVI)",2.8,38,"beta19",0,0.76566434358,0.656370556995046,-0.4015367,2.076732,0.76566434358,0.76566434358,TRUE
"Naive Method (ADVI)",2.8,38,"beta20",0,0.7243784389,0.539807831445616,-0.361641425,1.8236595,0.7243784389,0.7243784389,TRUE
"Proposed Method (ADVI)",2.8,38,"beta1",1,1.174627287,0.210573184494129,0.7868041,1.61768175,0.174627287,0.174627287,TRUE
"Proposed Method (ADVI)",2.8,38,"beta2",2,1.89064977,0.22788138725509,1.43983875,2.34777975,-0.10935023,0.10935023,TRUE
"Proposed Method (ADVI)",2.8,38,"beta3",3,2.96528769,0.297565301892297,2.3778095,3.552265,-0.0347123100000002,0.0347123100000002,TRUE
"Proposed Method (ADVI)",2.8,38,"beta4",-4,-4.10464898,0.39272754508492,-4.87498325,-3.31132375,-0.10464898,0.10464898,TRUE
"Proposed Method (ADVI)",2.8,38,"beta5",-5,-5.55180312,0.495563158801809,-6.4950975,-4.5598325,-0.55180312,0.55180312,TRUE
"Proposed Method (ADVI)",2.8,38,"beta6",0,0.012280153474,0.174391373594326,-0.34625655,0.3410088,0.012280153474,0.012280153474,TRUE
"Proposed Method (ADVI)",2.8,38,"beta7",0,0.0719807778936,0.180632684613628,-0.288246675,0.4321878,0.0719807778936,0.0719807778936,TRUE
"Proposed Method (ADVI)",2.8,38,"beta8",0,0.172707280998,0.173597665459895,-0.15784445,0.512005575,0.172707280998,0.172707280998,TRUE
"Proposed Method (ADVI)",2.8,38,"beta9",0,-0.281590720127,0.200850670509372,-0.6807544,0.120163,-0.281590720127,0.281590720127,TRUE
"Proposed Method (ADVI)",2.8,38,"beta10",0,-0.165913566989,0.157863991337086,-0.47437125,0.1534885,-0.165913566989,0.165913566989,TRUE
"Proposed Method (ADVI)",2.8,38,"beta11",0,-0.1064559134702,0.183819777712759,-0.453238625,0.24255205,-0.1064559134702,0.1064559134702,TRUE
"Proposed Method (ADVI)",2.8,38,"beta12",0,-0.064094633621,0.215951695889478,-0.495394475,0.36704695,-0.064094633621,0.064094633621,TRUE
"Proposed Method (ADVI)",2.8,38,"beta13",0,-0.0204388066493,0.17662938965003,-0.340767375,0.339569325,-0.0204388066493,0.0204388066493,TRUE
"Proposed Method (ADVI)",2.8,38,"beta14",0,-0.062539764183,0.186033248685041,-0.426316525,0.297625525,-0.062539764183,0.062539764183,TRUE
"Proposed Method (ADVI)",2.8,38,"beta15",0,0.135912608862,0.180833015038431,-0.223160025,0.496563425,0.135912608862,0.135912608862,TRUE
"Proposed Method (ADVI)",2.8,38,"beta16",0,-0.079409299036,0.173563369857577,-0.39912095,0.259641575,-0.079409299036,0.079409299036,TRUE
"Proposed Method (ADVI)",2.8,38,"beta17",0,-0.131207871408,0.17993666827786,-0.459645425,0.22768995,-0.131207871408,0.131207871408,TRUE
"Proposed Method (ADVI)",2.8,38,"beta18",0,0.254273403687,0.194091559972864,-0.119885475,0.647166575,0.254273403687,0.254273403687,TRUE
"Proposed Method (ADVI)",2.8,38,"beta19",0,-0.296566862884,0.179733988426749,-0.646167675,0.048195085,-0.296566862884,0.296566862884,TRUE
"Proposed Method (ADVI)",2.8,38,"beta20",0,0.0446967633418,0.188018658425303,-0.31325615,0.4110597,0.0446967633418,0.0446967633418,TRUE
"Proposed Method (ADVI)",2.8,38,"eta",2.8,3.63290833,0.424300651195961,2.8548045,4.46608975,0.83290833,0.83290833,FALSE
"Naive Method (ADVI)",2.8,39,"beta1",1,0.943273855,0.168302657151812,0.611393275,1.26823375,-0.056726145,0.056726145,TRUE
"Naive Method (ADVI)",2.8,39,"beta2",2,1.68845351,0.206079645633246,1.29224925,2.096291,-0.31154649,0.31154649,TRUE
"Naive Method (ADVI)",2.8,39,"beta3",3,2.26949532,0.221745730972892,1.824646,2.6801275,-0.73050468,0.73050468,FALSE
"Naive Method (ADVI)",2.8,39,"beta4",-4,-2.89579955,0.266165317819786,-3.43114,-2.37537325,1.10420045,1.10420045,FALSE
"Naive Method (ADVI)",2.8,39,"beta5",-5,-3.91038521,0.313315901794775,-4.53434875,-3.30719825,1.08961479,1.08961479,FALSE
"Naive Method (ADVI)",2.8,39,"beta6",0,0.35469665215,0.159863058928907,0.0363208575,0.655248325,0.35469665215,0.35469665215,FALSE
"Naive Method (ADVI)",2.8,39,"beta7",0,-0.1249871391318,0.145851866888643,-0.40111725,0.169195825,-0.1249871391318,0.1249871391318,TRUE
"Naive Method (ADVI)",2.8,39,"beta8",0,-0.097913400739,0.152382774373162,-0.397431475,0.20461065,-0.097913400739,0.097913400739,TRUE
"Naive Method (ADVI)",2.8,39,"beta9",0,0.0240585599197,0.165371910675114,-0.30446835,0.334759625,0.0240585599197,0.0240585599197,TRUE
"Naive Method (ADVI)",2.8,39,"beta10",0,0.062146244514,0.138913307225297,-0.224707875,0.330175175,0.062146244514,0.062146244514,TRUE
"Naive Method (ADVI)",2.8,39,"beta11",0,-0.043853642397,0.134658264943906,-0.311261475,0.2079793,-0.043853642397,0.043853642397,TRUE
"Naive Method (ADVI)",2.8,39,"beta12",0,0.008600484129,0.152181378391268,-0.2922075,0.29641865,0.008600484129,0.008600484129,TRUE
"Naive Method (ADVI)",2.8,39,"beta13",0,-0.054410662828,0.140125867334552,-0.32313885,0.210950425,-0.054410662828,0.054410662828,TRUE
"Naive Method (ADVI)",2.8,39,"beta14",0,0.189408763501,0.14863538666379,-0.108367375,0.47316975,0.189408763501,0.189408763501,TRUE
"Naive Method (ADVI)",2.8,39,"beta15",0,0.184695354853,0.151810494359493,-0.118142475,0.4777996,0.184695354853,0.184695354853,TRUE
"Naive Method (ADVI)",2.8,39,"beta16",0,0.101334048174,0.159920552427749,-0.212408675,0.41034045,0.101334048174,0.101334048174,TRUE
"Naive Method (ADVI)",2.8,39,"beta17",0,0.3032013882,0.145411969704551,0.00556608175,0.588892075,0.3032013882,0.3032013882,FALSE
"Naive Method (ADVI)",2.8,39,"beta18",0,-0.251863921516,0.121257855092265,-0.47699475,-0.010057898,-0.251863921516,0.251863921516,FALSE
"Naive Method (ADVI)",2.8,39,"beta19",0,0.000671294851999998,0.139564161334717,-0.259384,0.277637575,0.000671294851999998,0.000671294851999998,TRUE
"Naive Method (ADVI)",2.8,39,"beta20",0,-0.072939359955,0.148523319317771,-0.366749475,0.22148285,-0.072939359955,0.072939359955,TRUE
"Proposed Method (ADVI)",2.8,39,"beta1",1,0.927782104,0.170349866302015,0.614223275,1.285498,-0.072217896,0.072217896,TRUE
"Proposed Method (ADVI)",2.8,39,"beta2",2,2.18129461,0.228095671375737,1.7372185,2.63719825,0.18129461,0.18129461,TRUE
"Proposed Method (ADVI)",2.8,39,"beta3",3,3.03658874,0.313053908455735,2.398045,3.64320875,0.03658874,0.03658874,TRUE
"Proposed Method (ADVI)",2.8,39,"beta4",-4,-3.76498188,0.334449207389686,-4.425282,-3.0816195,0.23501812,0.23501812,TRUE
"Proposed Method (ADVI)",2.8,39,"beta5",-5,-5.25305255,0.462392666806811,-6.14921275,-4.34394575,-0.25305255,0.25305255,TRUE
"Proposed Method (ADVI)",2.8,39,"beta6",0,0.3311991839149,0.173402291538563,-0.020616275,0.65490085,0.3311991839149,0.3311991839149,TRUE
"Proposed Method (ADVI)",2.8,39,"beta7",0,-0.022933156973,0.176945851792798,-0.373384725,0.335502675,-0.022933156973,0.022933156973,TRUE
"Proposed Method (ADVI)",2.8,39,"beta8",0,-0.039704852877,0.173703434285347,-0.37648385,0.3062502,-0.039704852877,0.039704852877,TRUE
"Proposed Method (ADVI)",2.8,39,"beta9",0,0.093950942847,0.178761655467956,-0.272580025,0.4346064,0.093950942847,0.093950942847,TRUE
"Proposed Method (ADVI)",2.8,39,"beta10",0,0.0481447545444,0.163734808879136,-0.270534225,0.38339345,0.0481447545444,0.0481447545444,TRUE
"Proposed Method (ADVI)",2.8,39,"beta11",0,-0.090349983474,0.168829750211183,-0.41689115,0.2282244,-0.090349983474,0.090349983474,TRUE
"Proposed Method (ADVI)",2.8,39,"beta12",0,0.079736936681,0.169300471809711,-0.257247075,0.411653175,0.079736936681,0.079736936681,TRUE
"Proposed Method (ADVI)",2.8,39,"beta13",0,-0.083173284364,0.164051428956687,-0.3846316,0.25146325,-0.083173284364,0.083173284364,TRUE
"Proposed Method (ADVI)",2.8,39,"beta14",0,0.1302704524912,0.176451817336986,-0.21770405,0.466967375,0.1302704524912,0.1302704524912,TRUE
"Proposed Method (ADVI)",2.8,39,"beta15",0,0.0620012539946,0.160798813063957,-0.250055025,0.374329375,0.0620012539946,0.0620012539946,TRUE
"Proposed Method (ADVI)",2.8,39,"beta16",0,0.127316352552,0.156206232388676,-0.174193825,0.4357372,0.127316352552,0.127316352552,TRUE
"Proposed Method (ADVI)",2.8,39,"beta17",0,0.219238165601,0.175966533724728,-0.10333335,0.568075725,0.219238165601,0.219238165601,TRUE
"Proposed Method (ADVI)",2.8,39,"beta18",0,-0.2569426304,0.172410351102087,-0.6093043,0.0789778074999999,-0.2569426304,0.2569426304,TRUE
"Proposed Method (ADVI)",2.8,39,"beta19",0,-0.053318826619,0.146870889399519,-0.35806605,0.22894245,-0.053318826619,0.053318826619,TRUE
"Proposed Method (ADVI)",2.8,39,"beta20",0,-0.104271641483,0.155479352574892,-0.401014575,0.19392915,-0.104271641483,0.104271641483,TRUE
"Proposed Method (ADVI)",2.8,39,"eta",2.8,2.81332309,0.371143149732209,2.14365275,3.541393,0.0133230900000001,0.0133230900000001,TRUE
"Naive Method (ADVI)",2.8,40,"beta1",1,0.81092445252,0.441341872105302,-0.0593793375,1.662811,-0.18907554748,0.18907554748,TRUE
"Naive Method (ADVI)",2.8,40,"beta2",2,-0.226383542316,0.762550144114133,-1.6815035,1.24950325,-2.226383542316,2.226383542316,FALSE
"Naive Method (ADVI)",2.8,40,"beta3",3,0.77160372987,0.674726539961528,-0.582865325,2.08833175,-2.22839627013,2.22839627013,FALSE
"Naive Method (ADVI)",2.8,40,"beta4",-4,-1.9939771797,0.636040909236812,-3.2458485,-0.798256975,2.0060228203,2.0060228203,FALSE
"Naive Method (ADVI)",2.8,40,"beta5",-5,-2.070739788,0.717543057344282,-3.5063275,-0.6146904,2.929260212,2.929260212,FALSE
"Naive Method (ADVI)",2.8,40,"beta6",0,-1.0399129221,0.628482687824047,-2.314151,0.19201335,-1.0399129221,1.0399129221,TRUE
"Naive Method (ADVI)",2.8,40,"beta7",0,-0.0832211563208,0.399613880008707,-0.8468307,0.714019425,-0.0832211563208,0.0832211563208,TRUE
"Naive Method (ADVI)",2.8,40,"beta8",0,0.1612315778289,0.400563503264156,-0.628619225,0.96173015,0.1612315778289,0.1612315778289,TRUE
"Naive Method (ADVI)",2.8,40,"beta9",0,0.63459817376,0.551507918314629,-0.426306775,1.693362,0.63459817376,0.63459817376,TRUE
"Naive Method (ADVI)",2.8,40,"beta10",0,-0.112853866379,0.41334631844947,-0.973513175,0.67787715,-0.112853866379,0.112853866379,TRUE
"Naive Method (ADVI)",2.8,40,"beta11",0,-0.667408468372,0.586209876398602,-1.8134875,0.438906925,-0.667408468372,0.667408468372,TRUE
"Naive Method (ADVI)",2.8,40,"beta12",0,0.435664497899,0.422355349761615,-0.43279445,1.2166045,0.435664497899,0.435664497899,TRUE
"Naive Method (ADVI)",2.8,40,"beta13",0,-0.246508992653,0.497815232461015,-1.2200375,0.6792514,-0.246508992653,0.246508992653,TRUE
"Naive Method (ADVI)",2.8,40,"beta14",0,1.14876272881,0.695614149996865,-0.212218025,2.51355975,1.14876272881,1.14876272881,TRUE
"Naive Method (ADVI)",2.8,40,"beta15",0,0.859237648181,0.653868407871965,-0.364026025,2.13327025,0.859237648181,0.859237648181,TRUE
"Naive Method (ADVI)",2.8,40,"beta16",0,0.394311715321,0.450105215669875,-0.485974175,1.244867,0.394311715321,0.394311715321,TRUE
"Naive Method (ADVI)",2.8,40,"beta17",0,0.91805164342,0.707284358211772,-0.50846055,2.25175875,0.91805164342,0.91805164342,TRUE
"Naive Method (ADVI)",2.8,40,"beta18",0,0.26865046343,0.44373094679775,-0.564658075,1.11107825,0.26865046343,0.26865046343,TRUE
"Naive Method (ADVI)",2.8,40,"beta19",0,0.784601416869,0.636493138308404,-0.34673005,2.05512,0.784601416869,0.784601416869,TRUE
"Naive Method (ADVI)",2.8,40,"beta20",0,0.71463169182,0.547336702369481,-0.35140445,1.80416325,0.71463169182,0.71463169182,TRUE
"Proposed Method (ADVI)",2.8,40,"beta1",1,1.319493442,0.181802408990749,0.98467645,1.701832,0.319493442,0.319493442,TRUE
"Proposed Method (ADVI)",2.8,40,"beta2",2,2.23131849,0.237406157129639,1.75329625,2.6975635,0.23131849,0.23131849,TRUE
"Proposed Method (ADVI)",2.8,40,"beta3",3,3.44126677,0.333542731295207,2.7879585,4.149676,0.44126677,0.44126677,TRUE
"Proposed Method (ADVI)",2.8,40,"beta4",-4,-4.46259733,0.398862579073992,-5.26865075,-3.68336075,-0.46259733,0.46259733,TRUE
"Proposed Method (ADVI)",2.8,40,"beta5",-5,-5.58558124,0.507356306232944,-6.54615,-4.59939825,-0.58558124,0.58558124,TRUE
"Proposed Method (ADVI)",2.8,40,"beta6",0,0.066390396607,0.163314754966171,-0.266042325,0.378182225,0.066390396607,0.066390396607,TRUE
"Proposed Method (ADVI)",2.8,40,"beta7",0,-0.065006472231,0.178405104682699,-0.419777325,0.283930425,-0.065006472231,0.065006472231,TRUE
"Proposed Method (ADVI)",2.8,40,"beta8",0,-0.092463124039,0.17187103615373,-0.423314175,0.2572075,-0.092463124039,0.092463124039,TRUE
"Proposed Method (ADVI)",2.8,40,"beta9",0,0.265146939748,0.180675684786664,-0.1027182,0.62278605,0.265146939748,0.265146939748,TRUE
"Proposed Method (ADVI)",2.8,40,"beta10",0,-0.1170754676374,0.147773375546661,-0.40724495,0.170682675,-0.1170754676374,0.1170754676374,TRUE
"Proposed Method (ADVI)",2.8,40,"beta11",0,-0.130647218405,0.169542916117444,-0.449273875,0.190242225,-0.130647218405,0.130647218405,TRUE
"Proposed Method (ADVI)",2.8,40,"beta12",0,0.07305810826,0.180951406458647,-0.286689725,0.435777375,0.07305810826,0.07305810826,TRUE
"Proposed Method (ADVI)",2.8,40,"beta13",0,-0.11976081005556,0.176791310632214,-0.447936475,0.238113125,-0.11976081005556,0.11976081005556,TRUE
"Proposed Method (ADVI)",2.8,40,"beta14",0,0.14111703192,0.166377726999089,-0.197542925,0.4567961,0.14111703192,0.14111703192,TRUE
"Proposed Method (ADVI)",2.8,40,"beta15",0,-0.074205637031,0.171177092180291,-0.4226951,0.24555545,-0.074205637031,0.074205637031,TRUE
"Proposed Method (ADVI)",2.8,40,"beta16",0,-0.016677834615,0.163086968397616,-0.31417395,0.32177205,-0.016677834615,0.016677834615,TRUE
"Proposed Method (ADVI)",2.8,40,"beta17",0,-0.0622188701699,0.179642166867635,-0.393218025,0.2947705,-0.0622188701699,0.0622188701699,TRUE
"Proposed Method (ADVI)",2.8,40,"beta18",0,-0.1358488751566,0.178388681373646,-0.487882625,0.210786475,-0.1358488751566,0.1358488751566,TRUE
"Proposed Method (ADVI)",2.8,40,"beta19",0,-0.07954677546108,0.156848278355662,-0.399162,0.2167157,-0.07954677546108,0.07954677546108,TRUE
"Proposed Method (ADVI)",2.8,40,"beta20",0,0.015817159587365,0.151345265556942,-0.2687384,0.310596425,0.015817159587365,0.015817159587365,TRUE
"Proposed Method (ADVI)",2.8,40,"eta",2.8,2.77309452,0.36731432855898,2.12354925,3.519275,-0.0269054799999999,0.0269054799999999,TRUE
"Naive Method (ADVI)",2.8,41,"beta1",1,0.78682789858,0.42247735733553,-0.046276045,1.60230675,-0.21317210142,0.21317210142,TRUE
"Naive Method (ADVI)",2.8,41,"beta2",2,-0.251450406239,0.720811419234535,-1.625396,1.14354575,-2.251450406239,2.251450406239,FALSE
"Naive Method (ADVI)",2.8,41,"beta3",3,0.75019809634,0.643917984353899,-0.544387375,2.015929,-2.24980190366,2.24980190366,FALSE
"Naive Method (ADVI)",2.8,41,"beta4",-4,-1.9012182906,0.62338162293119,-3.117452,-0.724194125,2.0987817094,2.0987817094,FALSE
"Naive Method (ADVI)",2.8,41,"beta5",-5,-2.0617290659,0.705028749745371,-3.48049375,-0.623269175,2.9382709341,2.9382709341,FALSE
"Naive Method (ADVI)",2.8,41,"beta6",0,-1.02494142362,0.6503289047413,-2.31040225,0.2455269,-1.02494142362,1.02494142362,TRUE
"Naive Method (ADVI)",2.8,41,"beta7",0,-0.25149909638,0.404548171475275,-1.01769825,0.532818775,-0.25149909638,0.25149909638,TRUE
"Naive Method (ADVI)",2.8,41,"beta8",0,-0.03756568479,0.419301255661108,-0.86157545,0.7795973,-0.03756568479,0.03756568479,TRUE
"Naive Method (ADVI)",2.8,41,"beta9",0,0.554487890785,0.578239222492284,-0.558487825,1.64930875,0.554487890785,0.554487890785,TRUE
"Naive Method (ADVI)",2.8,41,"beta10",0,0.160169101475,0.463357686025879,-0.798859,1.02132075,0.160169101475,0.160169101475,TRUE
"Naive Method (ADVI)",2.8,41,"beta11",0,-0.60821564004,0.603373084539754,-1.803728,0.531844625,-0.60821564004,0.60821564004,TRUE
"Naive Method (ADVI)",2.8,41,"beta12",0,0.2436719150854,0.493424583640531,-0.761883325,1.1690815,0.2436719150854,0.2436719150854,TRUE
"Naive Method (ADVI)",2.8,41,"beta13",0,0.241267110443,0.39617573713468,-0.5483735,1.02480625,0.241267110443,0.241267110443,TRUE
"Naive Method (ADVI)",2.8,41,"beta14",0,1.18298800024,0.684833312571571,-0.15326915,2.528579,1.18298800024,1.18298800024,TRUE
"Naive Method (ADVI)",2.8,41,"beta15",0,0.87721958039,0.633035273685759,-0.320352625,2.120596,0.87721958039,0.87721958039,TRUE
"Naive Method (ADVI)",2.8,41,"beta16",0,0.49453790552908,0.425216255220676,-0.34583715,1.3031115,0.49453790552908,0.49453790552908,TRUE
"Naive Method (ADVI)",2.8,41,"beta17",0,0.98000454722,0.621825954803208,-0.293512825,2.16528275,0.98000454722,0.98000454722,TRUE
